-0.045664564	0.0005356676	-0.031389788	0.03302553	0.06121296	0.0048732823	0.082043	0.00059795874	-0.013074222	-0.07207853	0.0076587205	0.07100333	-0.08827795	0.01953459	-0.023374237	0.041506078
-0.03420788	-0.023673087	-0.037031554	0.026313221	-0.03891807	-0.00898944	0.049935803	0.011219172	-0.027025497	-0.039296377	0.013067288	0.09888723	-0.072722256	0.010985924	-0.017237924	-0.08069276
-0.0349708	0.06456915	-0.08906614	0.05452334	-0.006560716	0.0794571	0.05802734	-0.00895146	-0.0573893	-0.047064662	0.030180227	0.024508622	-0.05948309	0.043516476	-0.017115653	0.0076076207
-0.048581157	-0.017231308	-0.11337844	0.053975374	0.0006690967	-0.012700873	-0.017222593	-0.029388877	-0.10796563	-0.09454639	0.038927343	0.16186881	-0.025096038	0.108626224	-0.031953193	0.08753968
-0.050086364	-0.046024214	-0.007375613	-0.0143334195	-0.01933792	-0.026680129	0.033556923	0.0026703936	-0.0028472666	-0.08302858	0.010918973	0.055680443	-0.047448624	0.049022656	-0.05445817	-0.020489318
-0.033492323	-0.024328243	-0.009719515	0.0463468	0.018344326	-0.04210374	0.037984326	-0.0678683	-0.021744218	-0.034716602	0.0678074	0.04718395	-0.08910388	-0.004165405	-0.041402422	-0.021124914
-0.10778444	0.0779699	-0.12018776	0.027388759	-0.022753442	-0.03057869	0.0027652734	0.04498301	-0.050152652	-0.10249692	0.026588177	0.052944448	-0.09129579	0.012204204	-0.022606028	0.030868523
-0.057550777	0.000584912	0.039795656	0.0362931	0.09401928	0.031630363	0.009191683	-0.030007746	-0.06274065	-0.014542486	0.028797727	0.07069953	-0.019225324	0.04462298	0.023947813	-0.029230071
-0.033800088	0.006189791	-0.050572723	0.07857611	-0.052918818	0.0080339145	0.011406054	-0.027887013	0.035510432	-0.1058299	0.04314194	0.073466964	0.043863807	0.028198952	-0.044955663	-0.050245304
-0.011177975	-0.002872219	-0.07826942	0.027543908	-0.019249858	0.05570557	-0.030754348	-0.004156696	-0.08567975	0.04827189	0.0051265163	0.06968163	-0.074032724	0.032450352	-0.030733926	-0.03527673
-0.04625231	0.0008857573	-0.05403011	0.0007328313	0.033122454	0.034866184	0.021507267	-0.004069782	-0.041029453	-0.03592743	-0.0058996174	0.056354884	-0.07923831	0.107206866	0.008159315	-0.053165827
0.053371247	-0.06290363	-0.023126354	0.011975814	-0.014435313	-0.06466523	0.05281055	-0.020105239	0.045917388	-0.12447031	-0.04812763	0.010340975	-0.09848154	-0.012619444	-0.008290316	-0.04521735
0.050186288	0.050289948	-0.028766224	-0.04532668	-0.048288465	-0.039558392	0.07518373	-0.033550255	0.03185699	-0.1597863	0.0009964353	0.10349065	-0.057810985	0.12977652	-0.02413291	-0.050046414
-0.09072821	-0.02758115	0.026638862	-0.014824709	-0.031219687	-0.051581983	0.09027482	0.0070380876	-0.03866578	-0.046677765	0.019841036	0.107910015	0.014948687	-0.0065630856	0.08596457	-0.02426008
0.018161755	-0.02676506	0.022745525	0.0548302	-0.057274796	0.020488387	0.044447612	0.011358591	-0.093805134	0.0013867676	-0.05760883	0.1007562	-0.053912528	-0.027043944	-0.052701276	0.030293131
-0.073189355	-0.012846817	-0.017464371	-0.06515929	-0.0022489587	0.0119143985	0.026475923	0.013664461	0.019336613	-0.055644672	-0.06679752	0.053064488	-0.08511327	0.05436816	-0.005922997	0.0012324441
-0.035608333	0.038049705	-0.05984893	0.025888756	0.048544735	-0.043562956	0.015961742	0.02912865	0.09630998	0.007450631	0.06905293	0.013398625	-0.051004052	-0.009447207	-0.008067532	-0.024105808
-0.06909679	0.02776031	0.0037595415	0.074639104	0.026003418	-0.056127068	0.0029210378	0.030024176	-0.10507468	-0.08164747	0.013604182	-0.016626067	-0.05417472	0.012498986	0.033343628	0.02752468
-0.01130082	0.050284248	0.03534677	0.08589872	0.058206823	0.070159286	-0.015267356	-0.028491212	0.0036404629	-0.0043897186	-0.045624264	0.1077036	-0.016309464	0.018783828	-0.029574923	-0.014441242
0.018601114	0.0670808	-0.10811127	0.07777401	-0.037433844	-0.01890444	0.08423127	0.020086654	-0.08484335	-0.052705944	-0.012823441	0.07426292	-0.047816914	0.017237863	0.035172846	0.01994431
0.010241582	-0.035584882	0.01421054	0.17463212	0.012967618	-0.03624423	0.01835431	0.0033181065	-0.04462622	-0.014545405	-0.10319265	-0.022213753	-0.01815523	0.028205313	0.04930304	-0.021195466
-0.10219147	-0.026466236	-0.038678132	0.039815973	-0.039505806	-0.06782039	-0.018358067	-0.056723755	0.05476456	-0.052819636	-0.054481078	0.16893533	-0.036774095	0.081264704	0.018384777	-0.028515678
0.05840034	0.020715835	-0.02117742	0.02149962	0.04284034	0.058736924	-0.07255681	0.108271144	-0.004953662	0.022342646	0.12539274	0.021276936	-0.051205337	0.053913638	-0.032625243	-0.09463054
0.025193986	-0.0012660591	0.03595868	0.08381642	0.1322087	-0.06964799	-0.0053805737	-0.027535504	-0.018032774	-0.07510122	-0.123231426	0.10551378	0.062783204	0.0041194465	0.07152718	0.022374075
-0.055810854	-0.021526134	-0.041087538	0.06375502	0.11888693	-0.068334796	0.0016430201	-0.042497423	-0.06355048	-0.014893373	-0.08673994	0.09699496	-0.10791718	0.06977139	0.05316412	-0.07577868
0.04469645	0.0490322	0.0009950452	0.017826708	-0.0010630868	0.022056669	0.075587116	0.04715197	0.008003155	-0.05690294	0.06071568	0.0788371	-0.092706315	0.09408081	-0.043877933	-0.005508841
-0.02693651	0.012485269	0.03194633	0.02059868	0.015318621	-0.024722451	0.044998307	-0.04190983	-0.039959088	0.042635635	-0.050759383	0.00027855247	-0.037469953	-0.027349794	-0.019209044	0.0132674435
0.02246916	-0.13087183	0.046674654	-0.009775436	0.013388649	-0.03335958	-0.018879512	0.036472198	-0.018612916	-0.077278234	0.059912834	-0.009357498	0.021802967	-0.020139912	-0.006753519	-0.026572945
-0.045638062	0.04666813	0.051582146	0.028951203	0.014640283	0.002431238	-0.00422381	-0.07331815	-0.0057067126	-0.028577484	-0.030757874	0.099220574	-0.051560298	0.009493073	0.04143813	-0.03146748
-0.06597459	-0.06610892	0.004984432	-0.0464437	0.019770129	0.013930958	0.06657681	0.007941524	-0.024506023	-0.03093319	0.0715599	0.078165404	-0.030108504	-0.0025625133	0.0015148772	-0.022071863
-0.11534076	0.0426056	-0.015262013	0.030101378	0.09697587	-0.045657787	-0.02039298	0.021820499	-0.06775627	-0.062377486	-0.039800078	0.014040885	0.02703441	0.041293085	-0.037141073	-0.040451825
-0.0038287381	-0.04279666	-0.05988702	0.12582925	-0.05491455	-0.072020635	0.029421471	-0.03645891	-0.07679849	-0.017112501	-0.025755443	0.015560748	0.09169674	0.026465386	-0.053182356	-0.014493813
-0.01030168	-0.011345884	-0.010083071	0.0042758896	0.08545124	0.022210626	0.01584336	0.045609653	0.031482626	0.09222468	0.039405305	0.005707914	0.03944611	0.12529728	-0.016280081	0.08443829
-0.075096205	0.010603483	-0.09728146	0.11331285	0.001607676	-0.06227791	0.09092052	0.05992937	-0.09367845	-0.03244585	-0.007653871	0.14331284	0.010812004	0.099823296	-0.012281088	0.0033695737
-0.007506012	0.03078159	-0.0090537835	0.08504942	-0.036979485	0.017307088	-0.095074765	-0.08582958	-0.07355394	-0.06642782	0.0743534	-0.052640874	0.06277801	-0.009596136	0.034240108	0.06644633
0.06847662	-0.046545222	0.009493831	0.048403725	-0.027399458	0.026611283	0.0622242	-0.057470016	0.045289572	0.030883374	0.10699216	0.11114164	-0.07550568	0.039912615	-0.055709478	-0.048712835
-0.07143391	0.060856763	-0.095551044	0.05736147	-0.059991635	-0.050877567	0.0057061417	0.024478365	0.1283719	-0.11601685	-0.08149136	-0.02898316	0.020747848	0.07531532	0.053934917	-0.035262663
0.039283775	0.02958564	0.0142613435	0.060479365	0.029080383	-0.011627604	-0.032417268	0.063164264	0.13673048	-0.038442194	-0.004986743	0.0798231	-0.021680297	-0.07678494	-0.04879958	0.025800828
-0.038133685	0.05467641	0.05562163	-0.022990886	-0.030332815	0.0065002325	-0.00071815896	0.056008723	-0.124730855	-0.10616287	0.01469777	0.054724507	-0.07992962	0.009585376	0.029374298	-0.079083554
0.03590496	0.060718108	-0.038199093	-0.016362032	-0.018244931	0.037134517	0.01761172	-0.021302316	0.060601592	-0.006595355	-0.042026013	0.14268972	-0.0049723084	0.072625324	-0.011930677	-0.010294927
-0.011630434	-0.008610063	0.08884957	0.040755667	0.023167668	-0.046183046	0.108118325	-0.0070073404	-0.10684869	-0.052488413	0.024812046	-4.4500135e-05	0.04266822	0.019626703	0.08569513	-0.03142148
-0.01026769	0.03312472	-0.07170797	0.14223716	-0.0059895413	-0.010719966	0.026795108	-0.00198943	-0.041996993	-0.07648202	-0.0034425168	0.07533306	-0.0323608	-0.019934012	0.007940299	-0.06592139
-0.046893578	0.02603653	-0.043774296	-0.092036664	0.051008683	-0.15236954	0.08657552	-0.06853828	-0.06116034	-0.11182184	-0.07050327	0.056329127	-0.09062544	0.019311434	-0.014988081	0.13554013
-0.0050330474	-0.030089242	0.016383253	-0.014547824	0.0216577	-0.06350557	0.034016173	0.06269943	0.08527128	-0.023472968	0.006217236	0.03801974	0.066218756	0.092854805	-0.041829582	-0.008003029
-0.05405892	0.021737555	-0.030736146	0.0551889	-0.014369802	0.036135238	0.046609186	-0.044960525	-0.019111514	-0.048386652	-0.019610686	0.10741103	0.003637729	0.02265524	0.020613357	0.050908756
-0.01439567	-0.016547324	0.005697056	0.05131881	0.019622905	0.041826032	-0.034625567	-0.018103242	-0.06731641	0.016248098	-0.05360541	0.12449958	-0.055600826	-0.058494244	0.026017342	0.021889746
